RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30
395053,48,"Salt Lake City, UT",msa,UT,224016.0,228276.0,229077.0,229802.0,226175.0,224175.0,222950.0,221817.0,221150.0,222000.0,221667.0,221667.0,216950.0,217950.0,219583.0,219783.0,218783.0,213817.0,209667.0,204000.0,204000.0,205667.0,207667.0,204333.0,200667.0,197167.0,204833.0,213483.0,219300.0,213267.0,204950.0,198633.0,196333.0,192736.0,185703.0,181369.0,178300.0,181667.0,183333.0,185000.0,183333.0,178333.0,176667.0,173967.0,174800.0,169467.0,168917.0,169750.0,179167.0,187750.0,192083.0,190667.0,191467.0,190767.0,194433.0,194967.0,197975.0,196975.0,196975.0,198333.0,205867.0,215208.0,227208.0,230675.0,229667.0,224467.0,219800.0,216767.0,218600.0,218033.0,219399.0,219433.0,221932.0,225266.0,227266.0,232000.0,233667.0,234000.0,232000.0,230333.0,229667.0,228333.0,224667.0,226000.0,229967.0,241300.0,248300.0,252667.0,250867.0,250533.0,248200.0,248111.0,244861.0,242194.0,239417.0,240275.0,248273.0,257878.0,265603.0,269272.0,268333.0,266000.0,263969.0,263969.0,265969.0,268667.0,267000.0,270667.0,276667.0,288333.0,294733.0,294733.0,292733.0,287211.0,289211.0,291211.0,293667.0,291917.0,292897.0,298897.0,303881.0,309661.0,314814.0,319581.0,318154.0,315333.0,315333.0,316333.0,312052.0,310135.0,310469.0,314750.0,319000.0,327884.0,337668.0,344751.0,343142.0,340858.0,335442.0,338067.0,340567.0,342705.0,344472.0,346529.0,352724.0,356057.0,363952.0,371618.0,379118.0,383500.0,383999.0,386500.0,389539.0,391039.0,396039.0,406218.0,423951.0,440618.0,456002.0,467928.0,474298.0,474681.0,469689.0,472308.0,472678.0,480761.0,482439.0,497483.0,512733.0,531067.0,532667.0,525019.0,515397.0,510064.0,512711.0,503333.0,486234.0,472900.0,471234.0,485709.0,489709.0,503042.0,505667.0,516667.0,512399.0,508399.0,504399.0,501967.0
394669,49,"Hartford, CT",msa,CT,219667.0,224667.0,227167.0,229167.0,230833.0,226667.0,220750.0,214083.0,208750.0,202967.0,197967.0,196600.0,198300.0,203283.0,211650.0,219617.0,221300.0,213617.0,207317.0,205233.0,207567.0,205900.0,202983.0,203333.0,203292.0,207625.0,211958.0,220000.0,223667.0,218750.0,217083.0,215083.0,214213.0,207880.0,198547.0,194667.0,196333.0,203000.0,212550.0,217217.0,217183.0,211300.0,203300.0,198333.0,193333.0,190000.0,185000.0,183833.0,185500.0,193833.0,205033.0,214617.0,217950.0,208333.0,204750.0,196833.0,198083.0,192058.0,184991.0,179991.0,182850.0,194500.0,207833.0,215333.0,220000.0,213300.0,206300.0,197383.0,192417.0,192400.0,189067.0,189067.0,184750.0,190950.0,199617.0,211617.0,215500.0,211833.0,201583.0,195083.0,192750.0,188000.0,182000.0,181667.0,186500.0,194833.0,204133.0,209300.0,211067.0,204767.0,198017.0,191250.0,187583.0,188000.0,190930.0,189413.0,192247.0,197650.0,210833.0,217667.0,219667.0,216417.0,208750.0,203083.0,196867.0,193533.0,186200.0,183967.0,185633.0,197467.0,209167.0,220833.0,223333.0,217833.0,210833.0,203667.0,202500.0,200500.0,199667.0,202033.0,207117.0,214783.0,222417.0,228000.0,231667.0,220750.0,213417.0,205917.0,207667.0,204667.0,197542.0,197625.0,204592.0,217550.0,225633.0,230667.0,232150.0,228150.0,221950.0,216800.0,221800.0,221333.0,219500.0,217167.0,222675.0,231042.0,235042.0,240533.0,246000.0,247667.0,248333.0,248300.0,249967.0,248467.0,244500.0,241167.0,247317.0,254650.0,266317.0,271417.0,277083.0,273750.0,267300.0,263300.0,262800.0,262167.0,257167.0,253333.0,259583.0,274750.0,294083.0,303333.0,304833.0,299833.0,295000.0,289000.0,281667.0,276650.0,276650.0,287317.0,297267.0,307933.0,314267.0,326000.0,335500.0,334500.0,328300.0,316600.0
394425,50,"Buffalo, NY",msa,NY,97500.0,102667.0,107948.0,111864.0,114266.0,111652.0,111902.0,109333.0,104333.0,96092.0,91758.0,93758.0,99000.0,106133.0,111467.0,116450.0,117317.0,116657.0,112340.0,111007.0,108250.0,109417.0,107063.0,106067.0,107233.0,112237.0,118983.0,121983.0,123000.0,122833.0,123167.0,120933.0,118667.0,117167.0,111733.0,109500.0,107667.0,113870.0,119203.0,123203.0,126167.0,127583.0,125250.0,121083.0,115833.0,110833.0,106833.0,108417.0,110083.0,117417.0,121667.0,128317.0,129967.0,127713.0,125397.0,124580.0,124833.0,121067.0,116722.0,114722.0,117454.0,121586.0,127152.0,133154.0,136700.0,135117.0,130150.0,125050.0,121613.0,119851.0,118118.0,117571.0,117683.0,121287.0,125620.0,130603.0,133500.0,132500.0,129833.0,126083.0,123417.0,119750.0,115500.0,113417.0,118417.0,121583.0,128167.0,130250.0,135250.0,134250.0,130833.0,126833.0,123333.0,123667.0,122667.0,122667.0,121667.0,122667.0,129000.0,134667.0,139633.0,139133.0,137700.0,134183.0,130867.0,126633.0,122850.0,120967.0,123633.0,130967.0,139250.0,145583.0,148917.0,150917.0,147583.0,143417.0,138573.0,136240.0,133573.0,133418.0,134915.0,139415.0,144498.0,153667.0,158333.0,160667.0,155833.0,153500.0,148500.0,146000.0,144333.0,143333.0,145750.0,149083.0,157750.0,164333.0,169333.0,168333.0,166667.0,161667.0,160000.0,155500.0,149500.0,147833.0,153000.0,165667.0,169000.0,173333.0,179000.0,185333.0,186250.0,182383.0,181050.0,178467.0,173333.0,169213.0,170880.0,181821.0,192608.0,202608.0,209467.0,211133.0,209800.0,203667.0,202000.0,197333.0,192333.0,186000.0,188667.0,201667.0,218000.0,229815.0,231815.0,230148.0,225000.0,223317.0,217650.0,212817.0,200233.0,194233.0,194567.0,207167.0,227167.0,241667.0,251667.0,254333.0,252667.0,246333.0
394388,51,"Birmingham, AL",msa,AL,131450.0,140750.0,142933.0,144967.0,139596.0,136229.0,128546.0,125583.0,124267.0,119752.0,119562.0,120878.0,128077.0,134300.0,141833.0,148467.0,147433.0,144600.0,141967.0,140667.0,140817.0,136817.0,135250.0,134433.0,141100.0,147333.0,151667.0,149150.0,145817.0,139150.0,141000.0,141000.0,142067.0,136033.0,131950.0,129250.0,131667.0,137417.0,142383.0,142700.0,140333.0,138667.0,137533.0,139900.0,136567.0,134650.0,132950.0,136617.0,141633.0,147500.0,153833.0,157514.0,157014.0,155347.0,151967.0,149600.0,150656.0,152356.0,154056.0,160575.0,167908.0,177575.0,181333.0,186967.0,185967.0,180633.0,175500.0,173833.0,172067.0,167467.0,160800.0,158400.0,161000.0,167667.0,173833.0,176000.0,176633.0,173600.0,169767.0,164900.0,163067.0,160567.0,158550.0,161417.0,168283.0,178200.0,179367.0,177500.0,169225.0,160725.0,153892.0,148000.0,144317.0,141383.0,140217.0,142733.0,150833.0,159867.0,168033.0,169700.0,166000.0,159325.0,152625.0,151958.0,151300.0,151333.0,146333.0,148167.0,158167.0,171800.0,176583.0,174917.0,169950.0,168300.0,168267.0,166600.0,165717.0,162500.0,171500.0,175750.0,178417.0,182158.0,187142.0,191325.0,182917.0,180895.0,175611.0,176611.0,168650.0,167000.0,164967.0,173300.0,187467.0,200833.0,205833.0,197500.0,189167.0,182500.0,181333.0,180500.0,182167.0,186833.0,186833.0,193500.0,198500.0,204967.0,203967.0,202800.0,204133.0,206450.0,205867.0,206850.0,202200.0,199617.0,199167.0,200800.0,210800.0,223300.0,233000.0,233000.0,224667.0,221667.0,224967.0,228300.0,229967.0,223333.0,220667.0,225633.0,238300.0,249300.0,258657.0,260290.0,263624.0,254300.0,248333.0,235583.0,229250.0,219250.0,222000.0,225000.0,236667.0,245667.0,252333.0,255667.0,251667.0,245167.0,235167.0,238167.0
395031,52,"Rochester, NY",msa,NY,103987.0,109000.0,112817.0,116050.0,118217.0,115233.0,110917.0,104583.0,102417.0,99167.0,101000.0,104711.0,110378.0,112878.0,115500.0,118667.0,120633.0,119133.0,116633.0,114167.0,111833.0,108500.0,105333.0,107633.0,112050.0,119350.0,122050.0,123467.0,122667.0,120833.0,118300.0,116767.0,115933.0,116967.0,112667.0,110000.0,109000.0,114333.0,118633.0,121967.0,121633.0,121667.0,119167.0,120483.0,118483.0,117617.0,113208.0,114542.0,115908.0,119417.0,122583.0,125250.0,128133.0,127300.0,126600.0,123267.0,121100.0,117800.0,114500.0,115000.0,117333.0,122300.0,125633.0,129933.0,131633.0,129933.0,124967.0,121283.0,118483.0,116783.0,117100.0,117267.0,118383.0,120417.0,125667.0,129550.0,128883.0,126200.0,122900.0,123200.0,120633.0,118967.0,114917.0,113917.0,115583.0,120000.0,127300.0,132600.0,134933.0,131300.0,127633.0,123300.0,122300.0,118000.0,116500.0,115417.0,119208.0,123625.0,129708.0,134833.0,136542.0,134208.0,129875.0,127917.0,127917.0,126914.0,124522.0,122855.0,124525.0,129083.0,133667.0,138167.0,140000.0,137683.0,134600.0,130083.0,128817.0,126467.0,125983.0,126317.0,129233.0,136233.0,142900.0,148333.0,148333.0,145333.0,144417.0,142317.0,139983.0,134200.0,130967.0,132717.0,136083.0,143417.0,150000.0,156000.0,158033.0,155367.0,152033.0,148667.0,148633.0,145967.0,141633.0,141667.0,147000.0,153667.0,155983.0,160983.0,167650.0,172833.0,172500.0,169467.0,167800.0,163300.0,159167.0,156667.0,161667.0,170500.0,182167.0,186667.0,190000.0,186000.0,185000.0,180333.0,177667.0,173000.0,168000.0,168000.0,173667.0,186667.0,198333.0,206667.0,210000.0,206633.0,200300.0,191967.0,187000.0,181833.0,180167.0,180167.0,188333.0,200000.0,215000.0,225000.0,230500.0,228833.0,227167.0,222100.0
394640,53,"Grand Rapids, MI",msa,MI,110833.0,114300.0,116803.0,119003.0,118703.0,114033.0,108833.0,99833.0,92833.0,86333.0,83833.0,84667.0,85800.0,88300.0,89967.0,94300.0,98467.0,101467.0,100833.0,100000.0,96250.0,95083.0,93417.0,96433.0,99933.0,103750.0,103383.0,100800.0,98817.0,95917.0,95167.0,92667.0,95667.0,96500.0,93500.0,90622.0,88222.0,96594.0,101472.0,106672.0,104967.0,103300.0,101333.0,99333.0,96667.0,95667.0,92333.0,94500.0,97500.0,106500.0,112000.0,115000.0,115000.0,114508.0,113808.0,112958.0,110117.0,106483.0,105333.0,108667.0,114500.0,120133.0,123900.0,127400.0,128267.0,127800.0,124800.0,120967.0,118333.0,117000.0,117833.0,118833.0,121833.0,127000.0,133667.0,137333.0,138834.0,136834.0,134501.0,130000.0,127533.0,127533.0,127033.0,129083.0,132417.0,138250.0,143967.0,146633.0,147633.0,146000.0,143333.0,140967.0,138050.0,138017.0,138683.0,140433.0,143800.0,148833.0,154833.0,158133.0,158816.0,158755.0,157105.0,156088.0,153117.0,151434.0,150100.0,153300.0,159983.0,167983.0,172983.0,173667.0,172333.0,170667.0,169967.0,170300.0,168967.0,167333.0,166967.0,169300.0,174267.0,180967.0,186633.0,188667.0,188333.0,187333.0,187000.0,183967.0,180967.0,179300.0,179333.0,181650.0,187650.0,196083.0,202767.0,204767.0,203376.0,201709.0,199817.0,196442.0,193858.0,191083.0,190750.0,196667.0,203500.0,211833.0,215167.0,220667.0,224000.0,229000.0,229500.0,228500.0,223333.0,217167.0,216250.0,221417.0,235117.0,245367.0,253700.0,256667.0,257833.0,255167.0,250833.0,249667.0,247708.0,244458.0,244458.0,252417.0,267267.0,279933.0,288267.0,294333.0,293333.0,289167.0,281117.0,274450.0,264617.0,256167.0,256167.0,264200.0,277333.0,294000.0,301633.0,308333.0,305000.0,305000.0,301667.0,294983.0
395167,54,"Tucson, AZ",msa,AZ,201802.0,202750.0,201083.0,203333.0,196333.0,188633.0,177633.0,176256.0,178355.0,174355.0,171732.0,165333.0,164333.0,162977.0,162311.0,162977.0,165233.0,164567.0,159900.0,156333.0,158458.0,163458.0,159958.0,157167.0,156167.0,158650.0,155983.0,153650.0,152825.0,151301.0,145618.0,140459.0,138650.0,136667.0,133500.0,128500.0,129467.0,129967.0,129967.0,126248.0,124582.0,121248.0,119750.0,119083.0,120083.0,122981.0,122315.0,124648.0,127000.0,134167.0,138833.0,139800.0,142460.0,144444.0,146144.0,145650.0,147333.0,149914.0,146914.0,146914.0,148667.0,152000.0,155333.0,154667.0,157967.0,154608.0,153258.0,154696.0,157371.0,156638.0,152900.0,153583.0,157667.0,159667.0,160333.0,161667.0,161983.0,161283.0,161617.0,159967.0,157725.0,154392.0,155392.0,158333.0,160000.0,162083.0,164583.0,167250.0,168167.0,165667.0,164875.0,163292.0,165958.0,165083.0,166000.0,165000.0,166667.0,169167.0,173500.0,176167.0,177833.0,174467.0,172467.0,171633.0,173000.0,174667.0,177000.0,179000.0,179750.0,181417.0,184717.0,187300.0,184933.0,185800.0,184133.0,187167.0,186300.0,187967.0,188967.0,189000.0,193667.0,195000.0,198000.0,197667.0,198333.0,198663.0,199297.0,200630.0,199633.0,199667.0,199667.0,202317.0,203983.0,209983.0,215000.0,219167.0,215833.0,214167.0,215000.0,215000.0,219000.0,217717.0,221983.0,222983.0,226600.0,228667.0,229292.0,234625.0,238958.0,244083.0,246417.0,249083.0,249967.0,253300.0,256633.0,265000.0,270000.0,280000.0,286667.0,292409.0,295742.0,297409.0,300000.0,301333.0,306000.0,307667.0,312000.0,315000.0,328333.0,336000.0,343333.0,340000.0,336667.0,330000.0,324817.0,322150.0,317983.0,316167.0,312167.0,313000.0,316667.0,326667.0,336667.0,340000.0,340000.0,335000.0,334000.0,329000.0
753924,55,"Urban Honolulu, HI",msa,HI,351467.0,352833.0,361750.0,393083.0,408667.0,399750.0,399417.0,404583.0,431250.0,417250.0,400500.0,390167.0,387833.0,398000.0,395000.0,401667.0,393000.0,396333.0,396333.0,400333.0,403667.0,403667.0,401667.0,398333.0,401667.0,408333.0,405333.0,417000.0,419417.0,431583.0,426583.0,424167.0,423983.0,413150.0,411483.0,404167.0,408333.0,405167.0,391967.0,389997.0,388164.0,396030.0,402167.0,419667.0,425333.0,421167.0,417000.0,416000.0,423667.0,428667.0,434333.0,435667.0,428833.0,438833.0,439833.0,450000.0,449833.0,454833.0,449833.0,446667.0,453333.0,447250.0,460583.0,448917.0,473333.0,471667.0,475000.0,455000.0,450167.0,466167.0,479500.0,487667.0,475000.0,476542.0,478208.0,480542.0,475667.0,490250.0,479583.0,489583.0,473500.0,497500.0,480833.0,484000.0,476633.0,486633.0,471814.0,466514.0,484014.0,505500.0,515833.0,510000.0,513333.0,518333.0,546133.0,542800.0,545550.0,519417.0,529250.0,540833.0,547500.0,544333.0,542667.0,543110.0,546677.0,529016.0,530223.0,524990.0,538300.0,540946.0,559279.0,572796.0,575167.0,576167.0,571500.0,574833.0,570000.0,567833.0,565978.0,561068.0,553318.0,551840.0,553986.0,563403.0,561736.0,558167.0,554833.0,556500.0,555000.0,565000.0,562667.0,572667.0,564833.0,571167.0,570833.0,588667.0,593000.0,596667.0,583333.0,576667.0,576667.0,576667.0,588333.0,598167.0,609833.0,608167.0,599433.0,599433.0,606100.0,620000.0,613333.0,611667.0,615157.0,625324.0,631490.0,618869.0,622036.0,629203.0,636000.0,642667.0,652667.0,665000.0,661333.0,649667.0,648500.0,670500.0,675667.0,675167.0,668500.0,681667.0,695000.0,696667.0,685000.0,676667.0,680283.0,674818.0,666484.0,644535.0,641667.0,651667.0,649880.0,663140.0,656474.0,668260.0,666667.0,683333.0,688333.0,689167.0
395169,56,"Tulsa, OK",msa,OK,111167.0,114833.0,119000.0,122000.0,122333.0,118083.0,116417.0,112067.0,107900.0,105567.0,107583.0,113667.0,115167.0,118167.0,121000.0,124333.0,122167.0,119333.0,117250.0,115733.0,112567.0,109817.0,108833.0,111087.0,116253.0,119253.0,121500.0,122333.0,121333.0,121733.0,118733.0,119733.0,116500.0,116167.0,114344.0,112510.0,110510.0,109333.0,114667.0,118667.0,123667.0,121222.0,120672.0,117839.0,120617.0,115500.0,115000.0,111667.0,117000.0,122000.0,125833.0,127833.0,127833.0,127333.0,126350.0,123017.0,121683.0,120667.0,120667.0,122833.0,125833.0,129167.0,131833.0,133500.0,132500.0,131333.0,126333.0,124333.0,122000.0,121167.0,119500.0,119500.0,123000.0,129667.0,133667.0,138833.0,138500.0,135362.0,133362.0,130695.0,131000.0,128167.0,127294.0,129405.0,132738.0,137111.0,141083.0,142083.0,142583.0,140333.0,138000.0,138333.0,135333.0,132917.0,128750.0,129083.0,130833.0,136417.0,139083.0,144750.0,144000.0,145667.0,142300.0,143300.0,143300.0,143333.0,140667.0,140137.0,141470.0,147470.0,150667.0,154333.0,153917.0,151550.0,149217.0,147633.0,146333.0,145167.0,143333.0,144667.0,146500.0,152000.0,155167.0,156833.0,155167.0,153333.0,152000.0,150833.0,147500.0,144833.0,142667.0,147667.0,152667.0,159500.0,164000.0,168500.0,166667.0,164167.0,159667.0,158000.0,159333.0,160000.0,164250.0,166750.0,169383.0,172300.0,175800.0,182292.0,186792.0,189125.0,188333.0,186667.0,185667.0,184667.0,184000.0,185000.0,190167.0,194167.0,201167.0,204333.0,209000.0,207650.0,207317.0,207317.0,206667.0,204500.0,201500.0,203833.0,212333.0,221500.0,229167.0,230833.0,230000.0,226333.0,224667.0,220917.0,214583.0,207883.0,203300.0,208300.0,215000.0,228500.0,236000.0,237667.0,233500.0,229333.0,229667.0,227000.0
394619,57,"Fresno, CA",msa,CA,229083.0,220917.0,214417.0,204833.0,196333.0,187000.0,177333.0,168417.0,163417.0,151750.0,145833.0,138000.0,136750.0,136833.0,136500.0,146083.0,148000.0,153667.0,150667.0,153167.0,151167.0,152833.0,150417.0,150750.0,147583.0,150833.0,152500.0,160333.0,160000.0,163333.0,154833.0,151500.0,146500.0,140833.0,135833.0,132333.0,133167.0,134167.0,133667.0,134667.0,136333.0,135333.0,136500.0,135833.0,135833.0,133667.0,136667.0,135000.0,138333.0,136333.0,141000.0,146333.0,152083.0,155750.0,152417.0,150500.0,148833.0,149167.0,152000.0,154917.0,164250.0,165583.0,173667.0,179833.0,185500.0,183750.0,178917.0,182250.0,182667.0,180667.0,174000.0,183333.0,187833.0,197833.0,198500.0,199250.0,197083.0,197417.0,200833.0,199667.0,193000.0,195667.0,197333.0,200667.0,200333.0,205333.0,210333.0,213333.0,214333.0,211000.0,211000.0,210000.0,216333.0,213000.0,209000.0,207500.0,213333.0,220667.0,224167.0,225000.0,228333.0,230000.0,231083.0,228917.0,225750.0,224667.0,223500.0,227333.0,227417.0,234083.0,240083.0,248333.0,251667.0,252667.0,251000.0,251000.0,246500.0,244500.0,243667.0,247167.0,250833.0,255000.0,262667.0,265667.0,268167.0,260500.0,259667.0,254833.0,253167.0,251000.0,250000.0,256000.0,257667.0,262857.0,263523.0,270023.0,271500.0,271500.0,269417.0,269417.0,268583.0,268500.0,267833.0,268167.0,270500.0,273167.0,282000.0,290333.0,298333.0,303333.0,308333.0,308333.0,306667.0,303417.0,308417.0,313417.0,320000.0,330000.0,340000.0,348333.0,351667.0,353917.0,355583.0,357250.0,360000.0,365000.0,370000.0,375000.0,377083.0,380417.0,387083.0,388333.0,381667.0,378330.0,378330.0,381663.0,372333.0,362333.0,355667.0,361167.0,369500.0,377833.0,381000.0,384833.0,383833.0,377833.0,374000.0,371667.0
395238,58,"Worcester, MA",msa,MA,216083.0,217750.0,219967.0,220000.0,216850.0,209850.0,200326.0,193476.0,187476.0,182333.0,174933.0,173183.0,176350.0,184400.0,189817.0,195817.0,197800.0,196800.0,194950.0,193983.0,192963.0,185313.0,178646.0,180000.0,188333.0,197500.0,202500.0,200500.0,199667.0,193000.0,196500.0,192500.0,189167.0,176833.0,169167.0,166750.0,171067.0,176067.0,185150.0,188300.0,191633.0,186633.0,182000.0,175833.0,170833.0,167333.0,164167.0,166667.0,168833.0,175083.0,184250.0,193900.0,194317.0,186317.0,178300.0,175967.0,175633.0,175917.0,175901.0,178235.0,181691.0,188356.0,198356.0,206483.0,213167.0,207000.0,201167.0,193133.0,190833.0,188150.0,182850.0,187313.0,189330.0,200997.0,208633.0,216467.0,218800.0,211167.0,205000.0,201000.0,199333.0,195000.0,191667.0,192333.0,197333.0,202000.0,213000.0,222000.0,228667.0,224833.0,222500.0,212833.0,210300.0,205300.0,204033.0,200400.0,202067.0,208333.0,219967.0,229967.0,236300.0,232917.0,229583.0,223900.0,221733.0,215067.0,213417.0,209000.0,212967.0,220300.0,233967.0,240667.0,245333.0,242333.0,241667.0,240000.0,241067.0,239400.0,233400.0,230000.0,234967.0,243300.0,258300.0,263333.0,266667.0,262000.0,255333.0,252000.0,246833.0,246417.0,243050.0,242883.0,248267.0,255967.0,265967.0,271000.0,276333.0,274333.0,272333.0,267667.0,268000.0,265667.0,260667.0,262333.0,268333.0,284967.0,290283.0,300617.0,303242.0,309592.0,310259.0,311667.0,310000.0,305667.0,295000.0,296667.0,304917.0,327583.0,343250.0,351667.0,354000.0,351667.0,350000.0,348333.0,343333.0,342333.0,337333.0,338833.0,344833.0,357000.0,377167.0,390500.0,400000.0,391667.0,385000.0,373333.0,369333.0,357667.0,356000.0,356667.0,371333.0,384667.0,404667.0,411667.0,416833.0,413500.0,413500.0,408333.0
394938,59,"Omaha, NE",msa,NE,128400.0,131333.0,132333.0,133167.0,132000.0,130500.0,128833.0,126400.0,121800.0,119767.0,118867.0,122967.0,125333.0,128333.0,130333.0,131333.0,131333.0,131333.0,129333.0,126167.0,121233.0,123900.0,124233.0,128833.0,127500.0,130333.0,130000.0,131000.0,129000.0,126667.0,121667.0,122333.0,122167.0,123833.0,119083.0,118250.0,119250.0,124333.0,127667.0,130000.0,130667.0,129000.0,125667.0,122317.0,120317.0,117650.0,117000.0,118667.0,122917.0,128583.0,133583.0,137333.0,137000.0,133000.0,128750.0,124417.0,121750.0,120000.0,119667.0,122000.0,124333.0,130667.0,136333.0,139917.0,138917.0,134583.0,132000.0,128425.0,126758.0,123425.0,125000.0,128000.0,133000.0,136333.0,140000.0,143333.0,144333.0,142333.0,139000.0,137333.0,134333.0,132667.0,132167.0,135167.0,139833.0,145333.0,152000.0,154667.0,152667.0,148000.0,147333.0,145283.0,143617.0,141617.0,143167.0,146500.0,148500.0,151667.0,155000.0,159500.0,159500.0,157833.0,154000.0,152333.0,149333.0,147667.0,146000.0,148333.0,152667.0,159333.0,165000.0,166667.0,166667.0,164333.0,161667.0,160000.0,157333.0,159000.0,158833.0,161167.0,163000.0,169667.0,176333.0,180500.0,178000.0,175667.0,174000.0,175000.0,173000.0,171333.0,171333.0,173333.0,176333.0,180667.0,185667.0,190500.0,189833.0,188167.0,183667.0,181667.0,179500.0,177500.0,179167.0,180667.0,186667.0,192445.0,199445.0,205445.0,207333.0,206000.0,202667.0,201667.0,201167.0,201167.0,199317.0,207150.0,215483.0,226167.0,232167.0,236167.0,235667.0,230667.0,225167.0,221833.0,219500.0,215500.0,217167.0,225000.0,238833.0,248833.0,255000.0,258333.0,256667.0,255000.0,251667.0,251000.0,244333.0,239333.0,238333.0,243333.0,252000.0,260167.0,268500.0,273167.0,274000.0,273250.0,269917.0,269803.0
394415,60,"Bridgeport, CT",msa,CT,407917.0,422333.0,432333.0,459667.0,470667.0,449375.0,417042.0,382375.0,366417.0,343750.0,335083.0,333000.0,345667.0,350667.0,374583.0,391783.0,410117.0,394283.0,376167.0,361167.0,365750.0,375000.0,376000.0,375333.0,375333.0,385667.0,406583.0,441583.0,461917.0,453333.0,408333.0,392500.0,383250.0,385250.0,373583.0,367833.0,372500.0,390000.0,434667.0,448000.0,458000.0,418333.0,385000.0,340000.0,322667.0,324333.0,326917.0,327583.0,344250.0,370000.0,406667.0,426667.0,430000.0,408333.0,378317.0,361650.0,369317.0,357000.0,349633.0,330300.0,343967.0,373000.0,411333.0,441667.0,440833.0,419500.0,386000.0,363500.0,356650.0,362150.0,352150.0,338667.0,342483.0,368317.0,404983.0,424167.0,431667.0,410000.0,383333.0,365333.0,363000.0,362967.0,355050.0,345800.0,359567.0,383817.0,412067.0,418333.0,407500.0,390833.0,382500.0,370000.0,363333.0,352667.0,351833.0,345583.0,347917.0,355417.0,374167.0,382500.0,385533.0,378033.0,365533.0,359167.0,355000.0,364167.0,357500.0,353333.0,361483.0,381483.0,406483.0,405917.0,405000.0,393333.0,380750.0,371667.0,369667.0,376333.0,368000.0,361633.0,362883.0,376217.0,401750.0,414000.0,420667.0,397833.0,374333.0,361417.0,365250.0,364333.0,350583.0,340833.0,350083.0,375083.0,400936.0,415602.0,420602.0,403000.0,374167.0,362167.0,362167.0,379500.0,374083.0,375917.0,379400.0,400150.0,426650.0,453167.0,479500.0,486167.0,487667.0,470417.0,472083.0,462417.0,470000.0,460000.0,470000.0,489392.0,525058.0,552558.0,547333.0,516333.0,478833.0,461333.0,461667.0,458583.0,447583.0,452954.0,478620.0,512398.0,550528.0,567944.0,580133.0,553550.0,533550.0,508250.0,490167.0,473767.0,461100.0,472267.0,490333.0,524500.0,567917.0,602917.0,633417.0,606667.0,578333.0,548667.0
